"Census Profile, 2021 Census of Population"
,,,"Burnaby, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Ethnic or cultural origin","  Slovenian",,   250,"",   120,"",   135,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,   185,"",   110,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  New Brunswicker",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   305,"",   140,"",   165,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,   365,"",   190,"",   175,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  African Canadian",,   115,"",    50,"",    65,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Israeli",,   165,"",    85,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mohawk",,    90,"",    60,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,    90,"",    40,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bulgarian",,   350,"",   185,"",   165,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Albertan",,    75,"",    35,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,   110,"",    75,"",    35,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Barbadian",,   100,"",    70,"",    30,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  African American",,   130,"",    65,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,   255,"",   145,"",   110,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tunisian",,    90,"",    40,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,   390,"",   195,"",   200,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Cuban",,   180,"",    90,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bosnian",,   640,"",   330,"",   310,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Venezuelan",,   150,"",    70,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,    85,"",    50,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bengali",,   105,"",    60,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cameroonian",,    20,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,   170,"",   120,"",    55,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,  1070,"",   505,"",   565,"",    0.4,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Laotian",,   190,"",    60,"",   130,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Ilocano",,   320,"",   125,"",   195,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Northern Irish",,   115,"",    45,"",    65,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,   125,"",    70,"",    55,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  British Columbian",,   450,"",   255,"",   195,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ecuadorian",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Franco Ontarian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,   110,"",    60,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Estonian",,   120,"",    70,"",    50,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Kurdish",,   585,"",   335,"",   250,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Fijian",,   960,"",   430,"",   530,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Jatt",,   120,"",    75,"",    40,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    85,"",    50,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,   375,"",   125,"",   245,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Dominican",,    50,"",    30,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,   110,"",    55,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,    80,"",    45,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,    60,"",    40,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Byelorussian",,   170,"",    85,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    35,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,   145,"",    60,"",    90,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,   200,"",    95,"",   105,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sudanese",,   115,"",    80,"",    35,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    25,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,   630,"",   305,"",   325,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Plains Cree",,    25,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,    85,"",    45,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,   285,"",   150,"",   135,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    25,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,   360,"",   165,"",   195,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Ivorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,   350,"",   225,"",   125,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Nicaraguan",,   190,"",    55,"",   135,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Mauritian",,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,   245,"",   140,"",   105,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jordanian",,   110,"",    35,"",    75,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Manitoban",,    55,"",    30,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malayali",,    75,"",    40,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,    35,"",    30,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,    65,"",    35,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mayan",,   205,"",   135,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Honduran",,   100,"",    55,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,    50,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    35,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Flemish",,    50,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    20,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,   100,"",    65,"",    35,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,   195,"",    95,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Malay",,   240,"",   110,"",   125,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Goan",,    30,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    70,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,    70,"",    30,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Zimbabwean",,    95,"",    45,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,    90,"",    50,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,   105,"",    55,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,   140,"",    55,"",    85,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Oromo",,    65,"",    40,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,   165,"",    75,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yemeni",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,   120,"",    75,"",    45,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,    75,"",    60,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    20,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,    80,"",    35,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Prince Edward Islander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,   115,"",    65,"",    50,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,    80,"",    50,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    60,"",    40,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,   210,"",    90,"",   115,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,    90,"",    40,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,    70,"",    35,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,245725,"",121045,"",124685,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  9140,"",  3785,"",  5350,"",    3.7,"",    3.1,"",    4.3,"",
"Religion","  Christian",, 86490,"", 39605,"", 46880,"",   35.2,"",   32.7,"",   37.6,"",
"Religion","    Christian, n.o.s.",162, 22730,"", 10175,"", 12560,"",    9.3,"",    8.4,"",   10.1,"",
"Religion","    Anabaptist",,   660,"",   315,"",   350,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Anglican",,  2575,"",  1135,"",  1445,"",    1.0,"",    0.9,"",    1.2,"",
"Religion","    Baptist",,  2280,"",   970,"",  1310,"",    0.9,"",    0.8,"",    1.1,"",
"Religion","    Catholic",, 40000,"", 18515,"", 21485,"",   16.3,"",   15.3,"",   17.2,"",
"Religion","    Christian Orthodox",,  5825,"",  2995,"",  2830,"",    2.4,"",    2.5,"",    2.3,"",
"Religion","    Jehovah's Witness",,  1050,"",   430,"",   620,"",    0.4,"",    0.4,"",    0.5,"",
"Religion","    Latter Day Saints",,   265,"",   140,"",   125,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Lutheran",,  1160,"",   515,"",   645,"",    0.5,"",    0.4,"",    0.5,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   445,"",   200,"",   240,"",    0.2,"",    0.2,"",    0.2,"",
"Religion","    Pentecostal and other Charismatic",,  1525,"",   675,"",   850,"",    0.6,"",    0.6,"",    0.7,"",
"Religion","    Presbyterian",,  1195,"",   535,"",   660,"",    0.5,"",    0.4,"",    0.5,"",
"Religion","    Reformed",,   175,"",    60,"",   110,"",    0.1,"",    0.0,"",    0.1,"",
"Religion","    United Church",,  2610,"",  1035,"",  1575,"",    1.1,"",    0.9,"",    1.3,"",
"Religion","    Other Christian and Christian-related traditions",,  4000,"",  1920,"",  2075,"",    1.6,"",    1.6,"",    1.7,"",
"Religion","  Hindu",,  7505,"",  3910,"",  3590,"",    3.1,"",    3.2,"",    2.9,"",
"Religion","  Jewish",,   620,"",   340,"",   280,"",    0.3,"",    0.3,"",    0.2,"",
"Religion","  Muslim",, 13735,"",  6995,"",  6740,"",    5.6,"",    5.8,"",    5.4,"",
"Religion","  Sikh",,  6905,"",  3420,"",  3485,"",    2.8,"",    2.8,"",    2.8,"",
"Religion","  Traditional (North American Indigenous) spirituality",,   130,"",    60,"",    70,"",    0.1,"",    0.0,"",    0.1,"",
"Religion","  Other religions and spiritual traditions",,  2325,"",  1050,"",  1275,"",    0.9,"",    0.9,"",    1.0,"",
"Religion","  No religion and secular perspectives",,118890,"", 61880,"", 57010,"",   48.4,"",   51.1,"",   45.7,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,243610,"",119920,"",123690,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",,206085,"",100925,"",105155,"",   84.6,"",   84.2,"",   85.0,"",
"Mobility status 1 year ago","  Movers",, 37525,"", 18995,"", 18535,"",   15.4,"",   15.8,"",   15.0,"",
"Mobility status 1 year ago","    Non-migrants",, 18520,"",  9385,"",  9130,"",    7.6,"",    7.8,"",    7.4,"",
"Mobility status 1 year ago","    Migrants",, 19010,"",  9610,"",  9400,"",    7.8,"",    8.0,"",    7.6,"",
"Mobility status 1 year ago","      Internal migrants",, 13330,"",  6775,"",  6555,"",    5.5,"",    5.6,"",    5.3,"",
"Mobility status 1 year ago","        Intraprovincial migrants",, 10840,"",  5370,"",  5465,"",    4.4,"",    4.5,"",    4.4,"",
"Mobility status 1 year ago","        Interprovincial migrants",,  2490,"",  1400,"",  1085,"",    1.0,"",    1.2,"",    0.9,"",
"Mobility status 1 year ago","      External migrants",,  5680,"",  2830,"",  2850,"",    2.3,"",    2.4,"",    2.3,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,235295,"",115765,"",119530,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",,135210,"", 65165,"", 70050,"",   57.5,"",   56.3,"",   58.6,"",
"Mobility status 5 years ago","  Movers",,100080,"", 50600,"", 49480,"",   42.5,"",   43.7,"",   41.4,"",
"Mobility status 5 years ago","    Non-migrants",, 31905,"", 15985,"", 15915,"",   13.6,"",   13.8,"",   13.3,"",
"Mobility status 5 years ago","    Migrants",, 68180,"", 34610,"", 33570,"",   29.0,"",   29.9,"",   28.1,"",
"Mobility status 5 years ago","      Internal migrants",, 42875,"", 21905,"", 20970,"",   18.2,"",   18.9,"",   17.5,"",
"Mobility status 5 years ago","        Intraprovincial migrants",, 35750,"", 18025,"", 17725,"",   15.2,"",   15.6,"",   14.8,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  7120,"",  3880,"",  3240,"",    3.0,"",    3.4,"",    2.7,"",
"Mobility status 5 years ago","      External migrants",, 25310,"", 12710,"", 12600,"",   10.8,"",   11.0,"",   10.5,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165,213475,"",104555,"",108925,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 26375,"", 12975,"", 13405,"",   12.4,"",   12.4,"",   12.3,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,187100,"", 91580,"", 95520,"",   87.6,"",   87.6,"",   87.7,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165,143825,"", 70715,"", 73110,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  9640,"",  5190,"",  4450,"",    6.7,"",    7.3,"",    6.1,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,134190,"", 65525,"", 68660,"",   93.3,"",   92.7,"",   93.9,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,213475,"",104550,"",108920,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 24105,"", 11595,"", 12510,"",   11.3,"",   11.1,"",   11.5,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 55365,"", 27595,"", 27770,"",   25.9,"",   26.4,"",   25.5,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,134010,"", 65365,"", 68645,"",   62.8,"",   62.5,"",   63.0,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 52430,"", 26265,"", 26165,"",   24.6,"",   25.1,"",   24.0,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",, 10870,"",  7605,"",  3260,"",    5.1,"",    7.3,"",    3.0,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  5235,"",  2980,"",  2255,"",    2.5,"",    2.9,"",    2.1,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  5635,"",  4630,"",  1005,"",    2.6,"",    4.4,"",    0.9,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 32740,"", 14665,"", 18075,"",   15.3,"",   14.0,"",   16.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  8820,"",  3990,"",  4830,"",    4.1,"",    3.8,"",    4.4,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 81580,"", 39095,"", 42480,"",   38.2,"",   37.4,"",   39.0,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 55085,"", 25935,"", 29150,"",   25.8,"",   24.8,"",   26.8,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  5275,"",  2295,"",  2975,"",    2.5,"",    2.2,"",    2.7,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1750,"",   860,"",   890,"",    0.8,"",    0.8,"",    0.8,"",
"Highest certificate, diploma or degree","      Master's degree",, 17050,"",  8490,"",  8560,"",    8.0,"",    8.1,"",    7.9,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  2420,"",  1515,"",   900,"",    1.1,"",    1.4,"",    0.8,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,143825,"", 70710,"", 73110,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  8345,"",  4445,"",  3900,"",    5.8,"",    6.3,"",    5.3,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 29295,"", 15365,"", 13930,"",   20.4,"",   21.7,"",   19.1,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,106190,"", 50900,"", 55285,"",   73.8,"",   72.0,"",   75.6,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 38310,"", 19010,"", 19300,"",   26.6,"",   26.9,"",   26.4,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  7210,"",  5100,"",  2110,"",    5.0,"",    7.2,"",    2.9,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  3425,"",  2015,"",  1410,"",    2.4,"",    2.8,"",    1.9,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  3780,"",  3085,"",   695,"",    2.6,"",    4.4,"",    1.0,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 24545,"", 10975,"", 13565,"",   17.1,"",   15.5,"",   18.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  6555,"",  2930,"",  3625,"",    4.6,"",    4.1,"",    5.0,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 67880,"", 31895,"", 35985,"",   47.2,"",   45.1,"",   49.2,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 45155,"", 20975,"", 24175,"",   31.4,"",   29.7,"",   33.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  4230,"",  1785,"",  2450,"",    2.9,"",    2.5,"",    3.4,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1440,"",   655,"",   790,"",    1.0,"",    0.9,"",    1.1,"",
"Highest certificate, diploma or degree","      Master's degree",, 15105,"",  7325,"",  7780,"",   10.5,"",   10.4,"",   10.6,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1950,"",  1155,"",   790,"",    1.4,"",    1.6,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172,213480,"",104555,"",108920,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 79470,"", 39185,"", 40275,"",   37.2,"",   37.5,"",   37.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  6550,"",  1465,"",  5090,"",    3.1,"",    1.4,"",    4.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  6550,"",  1465,"",  5090,"",    3.1,"",    1.4,"",    4.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  7250,"",  3405,"",  3850,"",    3.4,"",    3.3,"",    3.5,"",
