"Census Profile, 2021 Census of Population"
,,,"Maple Ridge, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 49745,"", 24470,"", 25275,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  4765,"",  2850,"",  1920,"",    9.6,"",   11.6,"",    7.6,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 44980,"", 21625,"", 23355,"",   90.4,"",   88.4,"",   92.4,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 73805,"", 36150,"", 37655,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  9595,"",  5120,"",  4480,"",   13.0,"",   14.2,"",   11.9,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 25205,"", 12240,"", 12965,"",   34.2,"",   33.9,"",   34.4,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 39005,"", 18795,"", 20210,"",   52.8,"",   52.0,"",   53.7,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 24990,"", 12725,"", 12260,"",   33.9,"",   35.2,"",   32.6,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  7830,"",  6150,"",  1680,"",   10.6,"",   17.0,"",    4.5,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  2775,"",  1660,"",  1115,"",    3.8,"",    4.6,"",    3.0,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  5055,"",  4490,"",   565,"",    6.8,"",   12.4,"",    1.5,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 14650,"",  5630,"",  9015,"",   19.8,"",   15.6,"",   23.9,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2515,"",   950,"",  1570,"",    3.4,"",    2.6,"",    4.2,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 14015,"",  6070,"",  7945,"",   19.0,"",   16.8,"",   21.1,"",
"Highest certificate, diploma or degree","      Bachelor's degree",,  9290,"",  4005,"",  5280,"",   12.6,"",   11.1,"",   14.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1370,"",   500,"",   875,"",    1.9,"",    1.4,"",    2.3,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   260,"",   115,"",   145,"",    0.4,"",    0.3,"",    0.4,"",
"Highest certificate, diploma or degree","      Master's degree",,  2725,"",  1225,"",  1500,"",    3.7,"",    3.4,"",    4.0,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   370,"",   225,"",   140,"",    0.5,"",    0.6,"",    0.4,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 49750,"", 24475,"", 25270,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  3745,"",  2270,"",  1480,"",    7.5,"",    9.3,"",    5.9,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 15255,"",  7785,"",  7465,"",   30.7,"",   31.8,"",   29.5,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 30750,"", 14420,"", 16330,"",   61.8,"",   58.9,"",   64.6,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 19075,"",  9495,"",  9575,"",   38.3,"",   38.8,"",   37.9,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  5730,"",  4535,"",  1195,"",   11.5,"",   18.5,"",    4.7,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1945,"",  1145,"",   800,"",    3.9,"",    4.7,"",    3.2,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  3785,"",  3390,"",   395,"",    7.6,"",   13.9,"",    1.6,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 11410,"",  4225,"",  7185,"",   22.9,"",   17.3,"",   28.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  1930,"",   735,"",  1195,"",    3.9,"",    3.0,"",    4.7,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 11675,"",  4930,"",  6750,"",   23.5,"",   20.1,"",   26.7,"",
"Highest certificate, diploma or degree","      Bachelor's degree",,  7780,"",  3315,"",  4465,"",   15.6,"",   13.5,"",   17.7,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1140,"",   410,"",   735,"",    2.3,"",    1.7,"",    2.9,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   205,"",    75,"",   130,"",    0.4,"",    0.3,"",    0.5,"",
"Highest certificate, diploma or degree","      Master's degree",,  2265,"",   975,"",  1290,"",    4.6,"",    4.0,"",    5.1,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   285,"",   150,"",   135,"",    0.6,"",    0.6,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 73805,"", 36150,"", 37655,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 34800,"", 17355,"", 17445,"",   47.2,"",   48.0,"",   46.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2850,"",   565,"",  2285,"",    3.9,"",    1.6,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2850,"",   565,"",  2285,"",    3.9,"",    1.6,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  1430,"",   620,"",   810,"",    1.9,"",    1.7,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   215,"",   170,"",    45,"",    0.3,"",    0.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  1210,"",   450,"",   765,"",    1.6,"",    1.2,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  1805,"",   700,"",  1110,"",    2.4,"",    1.9,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   195,"",    30,"",   170,"",    0.3,"",    0.1,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   440,"",   125,"",   315,"",    0.6,"",    0.3,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   555,"",   210,"",   340,"",    0.8,"",    0.6,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    45,"",    20,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   120,"",    85,"",    35,"",    0.2,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   195,"",   120,"",    75,"",    0.3,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   215,"",   110,"",   110,"",    0.3,"",    0.3,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,    45,"",     0,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  4300,"",  1260,"",  3040,"",    5.8,"",    3.5,"",    8.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    30,"",     0,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   415,"",   215,"",   200,"",    0.6,"",    0.6,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   860,"",    65,"",   800,"",    1.2,"",    0.2,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,   735,"",   105,"",   625,"",    1.0,"",    0.3,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,    40,"",    30,"",    15,"",    0.1,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,   715,"",   210,"",   510,"",    1.0,"",    0.6,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  1500,"",   645,"",   855,"",    2.0,"",    1.8,"",    2.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",,  7505,"",  2805,"",  4700,"",   10.2,"",    7.8,"",   12.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   440,"",   110,"",   325,"",    0.6,"",    0.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",,  7040,"",  2675,"",  4365,"",    9.5,"",    7.4,"",   11.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  1085,"",   610,"",   480,"",    1.5,"",    1.7,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,   440,"",   205,"",   235,"",    0.6,"",    0.6,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   300,"",   160,"",   145,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   325,"",   235,"",    90,"",    0.4,"",    0.7,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  1345,"",   905,"",   440,"",    1.8,"",    2.5,"",    1.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  1135,"",   830,"",   305,"",    1.5,"",    2.3,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    55,"",     0,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   140,"",    65,"",    80,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  9510,"",  8815,"",   700,"",   12.9,"",   24.4,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   175,"",   100,"",    80,"",    0.2,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  1550,"",  1300,"",   250,"",    2.1,"",    3.6,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1570,"",  1405,"",   165,"",    2.1,"",    3.9,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  2860,"",  2750,"",   100,"",    3.9,"",    7.6,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,  2040,"",  1990,"",    50,"",    2.8,"",    5.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,  1315,"",  1260,"",    50,"",    1.8,"",    3.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   895,"",   390,"",   505,"",    1.2,"",    1.1,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   655,"",   250,"",   410,"",    0.9,"",    0.7,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   240,"",   140,"",    95,"",    0.3,"",    0.4,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  5815,"",   920,"",  4890,"",    7.9,"",    2.5,"",   13.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   505,"",   255,"",   250,"",    0.7,"",    0.7,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  5215,"",   615,"",  4595,"",    7.1,"",    1.7,"",   12.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,    80,"",    45,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  2455,"",  1210,"",  1250,"",    3.3,"",    3.3,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1485,"",   385,"",  1100,"",    2.0,"",    1.1,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,    20,"",    20,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   425,"",   330,"",    90,"",    0.6,"",    0.9,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   530,"",   470,"",    60,"",    0.7,"",    1.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 49745,"", 24475,"", 25275,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 18995,"", 10055,"",  8940,"",   38.2,"",   41.1,"",   35.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2165,"",   395,"",  1770,"",    4.4,"",    1.6,"",    7.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2165,"",   395,"",  1770,"",    4.4,"",    1.6,"",    7.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  1130,"",   455,"",   675,"",    2.3,"",    1.9,"",    2.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   140,"",   105,"",    25,"",    0.3,"",    0.4,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,   995,"",   350,"",   650,"",    2.0,"",    1.4,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  1325,"",   495,"",   825,"",    2.7,"",    2.0,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   140,"",    30,"",   110,"",    0.3,"",    0.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   330,"",    80,"",   250,"",    0.7,"",    0.3,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   410,"",   145,"",   260,"",    0.8,"",    0.6,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    25,"",    10,"",    15,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,    90,"",    65,"",    30,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   130,"",    90,"",    40,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   180,"",    85,"",    95,"",    0.4,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,    25,"",     0,"",    25,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  3635,"",  1005,"",  2640,"",    7.3,"",    4.1,"",   10.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    25,"",     0,"",    25,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   355,"",   175,"",   185,"",    0.7,"",    0.7,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   755,"",    60,"",   700,"",    1.5,"",    0.2,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,   630,"",    85,"",   540,"",    1.3,"",    0.3,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,    35,"",    15,"",    15,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,   595,"",   160,"",   440,"",    1.2,"",    0.7,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  1240,"",   505,"",   735,"",    2.5,"",    2.1,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",,  6135,"",  2275,"",  3860,"",   12.3,"",    9.3,"",   15.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   315,"",    80,"",   235,"",    0.6,"",    0.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",,  5795,"",  2180,"",  3615,"",   11.6,"",    8.9,"",   14.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,   825,"",   445,"",   375,"",    1.7,"",    1.8,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,   355,"",   165,"",   190,"",    0.7,"",    0.7,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   215,"",   105,"",   105,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   250,"",   175,"",    80,"",    0.5,"",    0.7,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  1190,"",   810,"",   380,"",    2.4,"",    3.3,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  1015,"",   750,"",   270,"",    2.0,"",    3.1,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    25,"",     0,"",    25,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   135,"",    60,"",    80,"",    0.3,"",    0.2,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  7290,"",  6690,"",   605,"",   14.7,"",   27.3,"",    2.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   130,"",    60,"",    70,"",    0.3,"",    0.2,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  1320,"",  1100,"",   220,"",    2.7,"",    4.5,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1155,"",  1005,"",   150,"",    2.3,"",    4.1,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  2165,"",  2075,"",    90,"",    4.4,"",    8.5,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,  1560,"",  1525,"",    35,"",    3.1,"",    6.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   970,"",   915,"",    50,"",    1.9,"",    3.7,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   670,"",   250,"",   415,"",    1.3,"",    1.0,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   495,"",   165,"",   330,"",    1.0,"",    0.7,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   170,"",    85,"",    90,"",    0.3,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  4595,"",   725,"",  3875,"",    9.2,"",    3.0,"",   15.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   470,"",   225,"",   250,"",    0.9,"",    0.9,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  4070,"",   480,"",  3595,"",    8.2,"",    2.0,"",   14.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,    50,"",    20,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1785,"",   875,"",   910,"",    3.6,"",    3.6,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1050,"",   265,"",   780,"",    2.1,"",    1.1,"",    3.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   370,"",   285,"",    90,"",    0.7,"",    1.2,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   355,"",   315,"",    40,"",    0.7,"",    1.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data",180, 49745,"", 24475,"", 25275,"",  100.0,"",  100.0,"",  100.0,"",
"Location of study compared with province or territory of residence","  No postsecondary certificate, diploma or degree",, 18995,"", 10055,"",  8940,"",   38.2,"",   41.1,"",   35.4,"",
"Location of study compared with province or territory of residence","  Postsecondary certificate, diploma or degree",181, 30750,"", 14420,"", 16330,"",   61.8,"",   58.9,"",   64.6,"",
"Location of study compared with province or territory of residence","    Location of study inside Canada",, 24415,"", 11465,"", 12950,"",   49.1,"",   46.8,"",   51.2,"",
"Location of study compared with province or territory of residence","      Same as province or territory of residence",, 21260,"",  9850,"", 11410,"",   42.7,"",   40.2,"",   45.1,"",
"Location of study compared with province or territory of residence","      Different than province or territory of residence",,  3150,"",  1610,"",  1540,"",    6.3,"",    6.6,"",    6.1,"",
"Location of study compared with province or territory of residence","    Location of study outside Canada",182,  6335,"",  2955,"",  3380,"",   12.7,"",   12.1,"",   13.4,"",
"Location of study compared with province or territory of residence","      Americas",,  1105,"",   550,"",   560,"",    2.2,"",    2.2,"",    2.2,"",
"Location of study compared with province or territory of residence","        United States of America",,   730,"",   375,"",   355,"",    1.5,"",    1.5,"",    1.4,"",
"Location of study compared with province or territory of residence","        Mexico",,   115,"",    45,"",    65,"",    0.2,"",    0.2,"",    0.3,"",
"Location of study compared with province or territory of residence","        Cuba",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Haiti",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Jamaica",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Brazil",,    95,"",    40,"",    55,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        Colombia",,    30,"",    20,"",    10,"",    0.1,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        Peru",,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.1,"",
