,,,"North Vancouver, District municipality [Census subdivision], British Columbia",,,,,,"British Columbia [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,,,"Counts (unless otherwise specified)",,,,,,
"Knowledge of languages","        Rundi (Kirundi)",,       0,,       0,,       0,,     125,,      45,,      75,
"Knowledge of languages","        Kinyarwanda (Rwanda)",,       0,,       0,,       0,,     290,,     125,,     165,
"Knowledge of languages","        Shona",,       0,,       0,,       0,,     415,,     220,,     195,
"Knowledge of languages","        Swahili",,      90,,      50,,      40,,    3365,,    1785,,    1575,
"Knowledge of languages","        Wolof",,       0,,       0,,       0,,      50,,      25,,      30,
"Knowledge of languages","        Yoruba",,      10,,      10,,       0,,     885,,     455,,     435,
"Knowledge of languages","        Niger-Congo languages; n.i.e.",,      25,,      20,,      10,,    1835,,     840,,    1000,
"Knowledge of languages","      Nilo-Saharan languages",,       0,,       0,,       0,,     405,,     210,,     200,
"Knowledge of languages","        Dinka",,       0,,       0,,       0,,      85,,      50,,      35,
"Knowledge of languages","        Nilo-Saharan languages; n.i.e.",,       0,,       0,,       0,,     325,,     155,,     165,
"Knowledge of languages","      Sign languages",,     135,,      65,,      70,,    7545,,    2865,,    4680,
"Knowledge of languages","        American Sign Language",,      95,,      40,,      50,,    3860,,    1280,,    2575,
"Knowledge of languages","        Quebec Sign Language",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Sign languages; n.i.e.",,      40,,      25,,      20,,    3780,,    1615,,    2160,
"Knowledge of languages","      Sino-Tibetan languages",,    4285,,    1935,,    2345,,  457595,,  211220,,  246375,
"Knowledge of languages","        Chinese languages",,    4280,,    1935,,    2350,,  454885,,  209850,,  245030,
"Knowledge of languages","          Cantonese",,    1785,,     790,,     995,,  234445,,  108485,,  125960,
"Knowledge of languages","          Hakka",,      20,,      10,,      10,,    2715,,    1290,,    1430,
"Knowledge of languages","          Mandarin",,    2720,,    1210,,    1515,,  265635,,  119995,,  145640,
"Knowledge of languages","          Min Dong",,       0,,       0,,       0,,     130,,      55,,      75,
"Knowledge of languages","          Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,     200,,     110,,      90,,   16410,,    7230,,    9185,
"Knowledge of languages","          Wu (Shanghainese)",,      55,,      20,,      35,,    5600,,    2445,,    3155,
"Knowledge of languages","          Chinese; n.o.s.",,     110,,      60,,      50,,   10380,,    4725,,    5650,
"Knowledge of languages","          Chinese languages; n.i.e.",,       0,,       0,,       0,,     200,,      75,,     120,
"Knowledge of languages","        Tibeto-Burman languages",,       0,,       0,,       0,,    3000,,    1500,,    1505,
"Knowledge of languages","          Burmese",,       0,,       0,,       0,,    1490,,     730,,     755,
"Knowledge of languages","          Karenic languages",,       0,,       0,,       0,,     955,,     485,,     465,
"Knowledge of languages","          Tibetan",,       0,,       0,,       0,,     375,,     205,,     165,
"Knowledge of languages","          Tibeto-Burman languages; n.i.e.",,       0,,       0,,       0,,     330,,     150,,     180,
"Knowledge of languages","      Tai-Kadai languages",,      75,,      30,,      40,,    5635,,    2190,,    3450,
"Knowledge of languages","        Lao",,       0,,       0,,       0,,    1630,,     735,,     890,
"Knowledge of languages","        Thai",,      75,,      30,,      40,,    4275,,    1535,,    2740,
"Knowledge of languages","        Tai-Kadai languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","      Turkic languages",,     425,,     225,,     205,,    6785,,    3685,,    3095,
"Knowledge of languages","        Azerbaijani",,     125,,      65,,      55,,     945,,     510,,     435,
"Knowledge of languages","        Turkish",,     320,,     165,,     155,,    5585,,    3025,,    2555,
"Knowledge of languages","        Uyghur",,       0,,       0,,       0,,     115,,      60,,      55,
"Knowledge of languages","        Uzbek",,       0,,       0,,       0,,     170,,      95,,      75,
"Knowledge of languages","        Turkic languages; n.i.e.",,       0,,       0,,       0,,     275,,     140,,     130,
"Knowledge of languages","      Uralic languages",,     355,,     175,,     180,,   15280,,    7095,,    8185,
"Knowledge of languages","        Estonian",,      35,,      20,,      15,,     780,,     350,,     425,
"Knowledge of languages","        Finnish",,      80,,      35,,      45,,    4030,,    1640,,    2385,
"Knowledge of languages","        Hungarian",,     240,,     115,,     120,,   10495,,    5100,,    5395,
"Knowledge of languages","        Uralic languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,      10,
"Knowledge of languages","      Other languages; n.i.e.",,      10,,      10,,       0,,    1045,,     575,,     470,
"Citizenship","Total - Citizenship for the population in private households - 25% sample data",45,   84875,,   41330,,   43550,, 4560235,, 2237485,, 2322750,
"Citizenship","  Canadian citizens",46,   77640,,   37975,,   39670,, 4138300,, 2038285,, 2100015,
"Citizenship","    Canadian citizens aged under 18",,   17105,,    8755,,    8345,,  790485,,  406970,,  383510,
"Citizenship","    Canadian citizens aged 18 and over",,   60530,,   29215,,   31315,, 3347820,, 1631310,, 1716505,
"Citizenship","  Not Canadian citizens",47,    7235,,    3355,,    3885,,  421935,,  199205,,  222735,
"Immigrant status and period of immigration","Total - Immigrant status and period of immigration for the population in private households - 25% sample data",48,   84875,,   41325,,   43550,, 4560240,, 2237490,, 2322750,
"Immigrant status and period of immigration","  Non-immigrants",49,   56925,,   28360,,   28565,, 3167155,, 1584305,, 1582855,
"Immigrant status and period of immigration","  Immigrants",50,   26505,,   12335,,   14170,, 1292675,,  603800,,  688875,
"Immigrant status and period of immigration","    Before 1981",,    7900,,    3730,,    4170,,  356155,,  171330,,  184825,
"Immigrant status and period of immigration","    1981 to 1990",,    3255,,    1420,,    1835,,  152220,,   70475,,   81750,
"Immigrant status and period of immigration","    1991 to 2000",,    5585,,    2615,,    2975,,  287505,,  132190,,  155315,
"Immigrant status and period of immigration","    2001 to 2010",,    6525,,    3005,,    3520,,  321240,,  147250,,  173985,
"Immigrant status and period of immigration","      2001 to 2005",,    3050,,    1370,,    1675,,  147735,,   67425,,   80305,
"Immigrant status and period of immigration","      2006 to 2010",,    3475,,    1630,,    1845,,  173505,,   79825,,   93680,
"Immigrant status and period of immigration","    2011 to 2016",51,    3245,,    1570,,    1670,,  175555,,   82555,,   92995,
"Immigrant status and period of immigration","  Non-permanent residents",52,    1450,,     630,,     820,,  100405,,   49385,,   51020,
"Age at immigration","Total - Age at immigration for the immigrant population in private households - 25% sample data",53,   26505,,   12335,,   14170,, 1292670,,  603800,,  688875,
"Age at immigration","  Under 5 years",,    2355,,    1175,,    1185,,  112665,,   56495,,   56175,
"Age at immigration","  5 to 14 years",,    4470,,    2225,,    2255,,  212710,,  108975,,  103730,
"Age at immigration","  15 to 24 years",,    4700,,    2110,,    2590,,  279495,,  126690,,  152805,
"Age at immigration","  25 to 44 years",,   12220,,    5410,,    6810,,  537500,,  242185,,  295310,
"Age at immigration","  45 years and over",,    2760,,    1420,,    1335,,  150305,,   69455,,   80845,
"Immigrants by selected place of birth","Total - Selected places of birth for the immigrant population in private households - 25% sample data",54,   26505,,   12335,,   14170,, 1292675,,  603800,,  688875,
"Immigrants by selected place of birth","  Americas",,    2420,,    1030,,    1395,,  110850,,   50515,,   60330,
"Immigrants by selected place of birth","    Brazil",,     120,,      50,,      70,,    3800,,    1545,,    2260,
"Immigrants by selected place of birth","    Colombia",,      85,,      35,,      45,,    3915,,    1720,,    2195,
"Immigrants by selected place of birth","    El Salvador",,      35,,       0,,      30,,    5425,,    2710,,    2715,
"Immigrants by selected place of birth","    Guyana",,      20,,       0,,      10,,    1305,,     600,,     710,
"Immigrants by selected place of birth","    Haiti",,       0,,       0,,       0,,     570,,     250,,     315,
"Immigrants by selected place of birth","    Jamaica",,      80,,      40,,      40,,    3505,,    1770,,    1735,
"Immigrants by selected place of birth","    Mexico",,     365,,     165,,     200,,   10375,,    4425,,    5945,
"Immigrants by selected place of birth","    Peru",,      80,,      40,,      40,,    3265,,    1330,,    1930,
"Immigrants by selected place of birth","    Trinidad and Tobago",,      60,,      25,,      35,,    2620,,    1205,,    1415,
"Immigrants by selected place of birth","    United States",55,    1235,,     525,,     710,,   57780,,   26425,,   31355,
"Immigrants by selected place of birth","    Other places of birth in Americas",,     355,,     135,,     215,,   18295,,    8530,,    9765,
"Immigrants by selected place of birth","  Europe",,    8600,,    4105,,    4495,,  319885,,  156975,,  162915,
"Immigrants by selected place of birth","    Bosnia and Herzegovina",,      50,,      25,,      25,,    4570,,    2230,,    2345,
"Immigrants by selected place of birth","    Croatia",,      35,,      15,,      25,,    5780,,    2945,,    2830,
"Immigrants by selected place of birth","    France",,     115,,      60,,      60,,    5700,,    2895,,    2805,
"Immigrants by selected place of birth","    Germany",,     850,,     440,,     410,,   35045,,   16835,,   18210,
"Immigrants by selected place of birth","    Greece",,      90,,      45,,      45,,    3630,,    1965,,    1670,
"Immigrants by selected place of birth","    Hungary",,     130,,      75,,      60,,    6175,,    3145,,    3030,
"Immigrants by selected place of birth","    Ireland",56,     240,,     120,,     120,,    5890,,    3090,,    2795,
"Immigrants by selected place of birth","    Italy",,     265,,     150,,     115,,   15405,,    8050,,    7355,
"Immigrants by selected place of birth","    Netherlands",,     280,,     135,,     150,,   18225,,    9365,,    8855,
"Immigrants by selected place of birth","    Poland",,     435,,     180,,     250,,   15115,,    6965,,    8145,
"Immigrants by selected place of birth","    Portugal",,      45,,      20,,      25,,    8215,,    4125,,    4090,
"Immigrants by selected place of birth","    Romania",,     185,,      70,,     115,,    8995,,    4400,,    4595,
"Immigrants by selected place of birth","    Russian Federation",,     175,,      60,,     120,,   10920,,    4700,,    6215,
"Immigrants by selected place of birth","    Serbia",57,      55,,      25,,      30,,    4480,,    2225,,    2260,
