"Census Profile, 2021 Census of Population"
,,,"Coquitlam, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Ethnic or cultural origin","  Danish",,   945,"",   460,"",   485,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,   200,"",    95,"",   105,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sikh",,   315,"",   160,"",   160,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Austrian",,   750,"",   410,"",   335,"",    0.5,"",    0.6,"",    0.4,"",
"Ethnic or cultural origin","  Belgian",,   420,"",   215,"",   205,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Haitian",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hindu",,   630,"",   315,"",   310,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Mexican",,  1215,"",   585,"",   630,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  Mennonite",,   195,"",   110,"",    85,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Swiss",,   505,"",   250,"",   255,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Finnish",,   865,"",   405,"",   460,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Sri Lankan",,   220,"",   115,"",   105,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Croatian",,  1455,"",   735,"",   725,"",    1.0,"",    1.0,"",    1.0,"",
"Ethnic or cultural origin","  Japanese",,  2060,"",   830,"",  1230,"",    1.4,"",    1.1,"",    1.6,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133,   405,"",   190,"",   215,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,    95,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,   490,"",   250,"",   235,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Muslim",,   505,"",   265,"",   240,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Egyptian",,   330,"",   165,"",   165,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136,   560,"",   300,"",   260,"",    0.4,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Tamil",,   120,"",    45,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Icelandic",,   600,"",   285,"",   320,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Colombian",,   425,"",   215,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Moroccan",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czech",,   570,"",   295,"",   275,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Syrian",,   335,"",   195,"",   140,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Guyanese",,    95,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Afghan",,  1025,"",   515,"",   510,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,   185,"",    85,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Serbian",,   455,"",   270,"",   190,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Ojibway",,   110,"",    80,"",    35,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Newfoundlander",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hong Konger",,  2115,"",  1040,"",  1075,"",    1.4,"",    1.4,"",    1.4,"",
"Ethnic or cultural origin","  Ontarian",,   100,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Persian",,  2605,"",  1310,"",  1295,"",    1.8,"",    1.8,"",    1.7,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,   150,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Turkish",,   390,"",   210,"",   180,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Algerian",,    20,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",,   560,"",   280,"",   285,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Nigerian",,   150,"",   115,"",    30,"",    0.1,"",    0.2,"",    0.0,"",
"Ethnic or cultural origin","  Armenian",,   185,"",   115,"",    70,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Slovak",,   300,"",   125,"",   170,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,   340,"",   160,"",   175,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Somali",,    70,"",    15,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Taiwanese",,  2460,"",  1120,"",  1340,"",    1.7,"",    1.5,"",    1.8,"",
"Ethnic or cultural origin","  Iraqi",,   250,"",   130,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Salvadorean",,   410,"",   185,"",   220,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  African Caribbean",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,   705,"",   350,"",   360,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   405,"",   195,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,   120,"",    60,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Algonquin",,    25,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,    90,"",    55,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Lithuanian",,   185,"",    75,"",   110,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  South African",,   340,"",   175,"",   165,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Australian",,   310,"",   170,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Palestinian",,   115,"",    65,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Chilean",,   190,"",    75,"",   120,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Congolese",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nova Scotian",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,    65,"",    20,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,   235,"",   115,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Peruvian",,   195,"",    85,"",   110,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yoruba",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,   135,"",    40,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Berber",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,    45,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maltese",,   150,"",    50,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Macedonian",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slovenian",,   145,"",    65,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,   160,"",    90,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  New Brunswicker",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   210,"",   115,"",    95,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Canadian",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Israeli",,   125,"",    65,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mohawk",,    60,"",    20,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,   255,"",   120,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Bulgarian",,   245,"",   115,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Albertan",,    40,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Barbadian",,    60,"",    20,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  African American",,   165,"",   100,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,   155,"",    80,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tunisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,   200,"",   100,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bosnian",,   165,"",   100,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,   100,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,   120,"",    65,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cameroonian",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,   120,"",    90,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,   445,"",   200,"",   245,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Laotian",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,   105,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Northern Irish",,   100,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,    90,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  British Columbian",,   460,"",   225,"",   235,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Ecuadorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Franco Ontarian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,    70,"",    40,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Estonian",,   130,"",    70,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Kurdish",,   460,"",   275,"",   190,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Fijian",,   425,"",   205,"",   220,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Jatt",,    30,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    65,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,   130,"",    40,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dominican",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,    80,"",    25,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,    35,"",    30,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Byelorussian",,   160,"",    85,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    65,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,    90,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,   145,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sudanese",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,   455,"",   220,"",   235,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,    95,"",    35,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,   105,"",    55,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ivorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,    40,"",    30,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,   105,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mauritian",,    55,"",    25,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,   105,"",    55,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jordanian",,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,    65,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malayali",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,    45,"",    35,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mayan",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    25,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Flemish",,    30,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,   150,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sicilian",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,    80,"",    45,"",    35,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Goan",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Zimbabwean",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,   110,"",    60,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mongolian",,   170,"",    85,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Azorean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,    90,"",    35,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Oromo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,    65,"",    40,"",    30,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Yemeni",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    45,"",    30,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,    35,"",    30,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Prince Edward Islander",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    45,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,   240,"",   115,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Karen",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,147465,"", 72515,"", 74950,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  3110,"",  1280,"",  1830,"",    2.1,"",    1.8,"",    2.4,"",
"Religion","  Christian",, 55150,"", 25510,"", 29645,"",   37.4,"",   35.2,"",   39.6,"",
"Religion","    Christian, n.o.s.",162, 15095,"",  6865,"",  8235,"",   10.2,"",    9.5,"",   11.0,"",
"Religion","    Anabaptist",,   390,"",   195,"",   195,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Anglican",,  2160,"",  1005,"",  1155,"",    1.5,"",    1.4,"",    1.5,"",
"Religion","    Baptist",,  1485,"",   635,"",   845,"",    1.0,"",    0.9,"",    1.1,"",
"Religion","    Catholic",, 23630,"", 11135,"", 12490,"",   16.0,"",   15.4,"",   16.7,"",
"Religion","    Christian Orthodox",,  2685,"",  1315,"",  1375,"",    1.8,"",    1.8,"",    1.8,"",
"Religion","    Jehovah's Witness",,   455,"",   200,"",   255,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Latter Day Saints",,   225,"",    90,"",   130,"",    0.2,"",    0.1,"",    0.2,"",
"Religion","    Lutheran",,  1190,"",   485,"",   705,"",    0.8,"",    0.7,"",    0.9,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   385,"",   170,"",   215,"",    0.3,"",    0.2,"",    0.3,"",
"Religion","    Pentecostal and other Charismatic",,   985,"",   495,"",   490,"",    0.7,"",    0.7,"",    0.7,"",
"Religion","    Presbyterian",,  1345,"",   620,"",   720,"",    0.9,"",    0.9,"",    1.0,"",
"Religion","    Reformed",,   100,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    United Church",,  2740,"",  1190,"",  1555,"",    1.9,"",    1.6,"",    2.1,"",
"Religion","    Other Christian and Christian-related traditions",,  2290,"",  1035,"",  1255,"",    1.6,"",    1.4,"",    1.7,"",
"Religion","  Hindu",,  1955,"",   990,"",   965,"",    1.3,"",    1.4,"",    1.3,"",
"Religion","  Jewish",,   405,"",   215,"",   190,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","  Muslim",,  9315,"",  4670,"",  4645,"",    6.3,"",    6.4,"",    6.2,"",
"Religion","  Sikh",,  1855,"",   855,"",   995,"",    1.3,"",    1.2,"",    1.3,"",
"Religion","  Traditional (North American Indigenous) spirituality",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","  Other religions and spiritual traditions",,  1685,"",   680,"",  1010,"",    1.1,"",    0.9,"",    1.3,"",
"Religion","  No religion and secular perspectives",, 73945,"", 38305,"", 35640,"",   50.1,"",   52.8,"",   47.6,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,146310,"", 71960,"", 74350,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",,126490,"", 62150,"", 64340,"",   86.5,"",   86.4,"",   86.5,"",
"Mobility status 1 year ago","  Movers",, 19825,"",  9810,"", 10010,"",   13.5,"",   13.6,"",   13.5,"",
